video,cp,n_pre,sum,rate,max,first,t_max,p,n,ttc_start,ttc_true,distance,dv_kph
LC_dv14_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,30,640.2885823909206,21.34295274636402,86.8635307133047,0.0,5.0,0.4583333333333333,12,7.0,6.1,23.72222222222222,14.0
LC_dv14_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,30,57.27897361648888,1.9092991205496292,17.580834601413567,0.0,2.2,0.0416666666666666,24,2.0,2.0,7.777777777777778,14.0
LC_dv14_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,10,634.4649288323665,63.446492883236644,191.4149729060065,0.0,2.0,0.7916666666666666,12,2.0,1.7,6.611111111111111,14.0
LC_dv14_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,8,699.4794559406998,87.43493199258748,309.9908879580109,0.0,1.6,0.9583333333333334,12,2.0,1.4,5.444444444444444,14.0
LC_dv14_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,7,665.6736958064442,95.09624225806347,297.8328228552954,0.0,1.4000000000000001,0.9583333333333334,12,2.0,1.1,4.277777777777778,14.0
LC_dv14_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,5,646.3177125722855,129.2635425144571,400.20317134588595,0.08148901933255191,1.0,0.9583333333333334,12,2.0,0.8,3.111111111111111,14.0
LC_dv14_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,30,57.00072547645365,1.9000241825484552,17.92529049823894,0.0,2.8000000000000003,0.0,24,3.0,3.0,11.666666666666666,14.0
LC_dv14_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,15,760.8203717310556,50.72135811540371,156.0551722404054,0.0,2.8000000000000003,0.5,12,3.0,2.7,10.5,14.0
LC_dv14_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,13,789.2328405966243,60.71021850743264,184.72041330839536,0.0,2.4000000000000004,0.7916666666666666,12,3.0,2.4,9.333333333333332,14.0
LC_dv14_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,12,748.3198970724203,62.35999142270169,201.29937569169928,0.0,2.2,0.875,12,3.0,2.1,8.166666666666666,14.0
