video,cp,p_change,C_0,a_0,none_0,cont_0,p_collide_continue,C_0.01,a_0.01,none_0.01,cont_0.01,C_0.05,a_0.05,none_0.05,cont_0.05,C_0.1,a_0.1,none_0.1,cont_0.1,C_0.2,a_0.2,none_0.2,cont_0.2,p,n,ttc_start,ttc_true,distance,dv_kph
LC_dv42_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,1556.875,2.5,False,False,0.085,1556.875,2.5,False,False,996.4,2.0,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,24,3.0,3.0,35.0,42.0
LC_dv42_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,3502.96875,3.75,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1883.81875,2.75,False,False,0.2916666666666667,12,3.0,2.7,31.5,42.0
LC_dv42_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,3985.6000000000004,4.0,False,False,1.0,3502.96875,3.75,False,False,2631.1187500000005,3.25,False,False,2241.9,3.0,False,False,2241.9,3.0,False,False,0.5,12,3.0,2.4,28.0,42.0
LC_dv42_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,4499.368750000001,4.25,False,False,1.0,3985.6000000000004,4.0,False,False,3051.4750000000004,3.5,False,False,3051.4750000000004,3.5,False,False,2631.1187500000005,3.25,False,False,0.5,12,3.0,2.1,24.5,42.0
LC_dv42_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,5620.31875,4.75,False,False,1.0,5044.275,4.5,False,False,3985.6000000000004,4.0,False,False,3985.6000000000004,4.0,False,False,3502.96875,3.75,False,False,0.625,12,3.0,1.8,21.0,42.0
LC_dv42_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,996.4,2.0,False,False,0.085,762.8687500000001,1.75,False,False,389.21875,1.25,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,24,4.0,4.0,46.66666666666666,42.0
LC_dv42_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,2241.9,3.0,False,False,1.0,1883.81875,2.75,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,996.4,2.0,False,False,0.2916666666666667,12,4.0,3.7,43.16666666666666,42.0
LC_dv42_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,2631.1187500000005,3.25,False,False,1.0,2241.9,3.0,False,False,1556.875,2.5,False,False,1261.06875,2.25,False,False,1261.06875,2.25,False,False,0.3333333333333333,12,4.0,3.4,39.66666666666666,42.0
LC_dv42_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,3051.4750000000004,3.5,False,False,1.0,2631.1187500000005,3.25,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,1556.875,2.5,False,False,0.375,12,4.0,3.1,36.16666666666666,42.0
LC_dv42_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,3051.4750000000004,3.5,False,False,1.0,3051.4750000000004,3.5,False,False,2241.9,3.0,False,False,1883.81875,2.75,False,False,1556.875,2.5,False,False,0.5416666666666666,12,4.0,2.8,32.666666666666664,42.0
LC_dv42_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,389.21875,1.25,False,False,0.08,389.21875,1.25,False,False,140.11874999999998,0.75,False,False,0.0,0.0,False,True,0.0,0.0,False,True,0.0,12,5.0,5.0,58.33333333333333,42.0
LC_dv42_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,1.0,1261.06875,2.25,False,False,0.965,1261.06875,2.25,False,False,762.8687500000001,1.75,False,False,560.475,1.5,False,False,389.21875,1.25,False,False,0.0416666666666666,12,5.0,4.7,54.833333333333336,42.0
LC_dv42_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,1.0,1883.81875,2.75,False,False,0.995,1556.875,2.5,False,False,996.4,2.0,False,False,996.4,2.0,False,False,762.8687500000001,1.75,False,False,0.3333333333333333,12,5.0,4.1,47.83333333333333,42.0
LC_dv42_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.0,0.0,False,True,0.0,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,0.0,False,True,0.0,12,7.0,7.0,81.66666666666666,42.0
LC_dv42_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,1.0,389.21875,1.25,False,False,0.275,249.10000000000002,1.0,False,False,62.275000000000006,0.5,False,False,62.275000000000006,0.5,False,False,15.568750000000005,0.25,False,False,0.0,12,7.0,6.4,74.66666666666667,42.0
LC_dv42_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,1.0,762.8687500000001,1.75,False,False,0.655,560.475,1.5,False,False,249.10000000000002,1.0,False,False,140.11874999999998,0.75,False,False,140.11874999999998,0.75,False,False,0.2083333333333333,12,7.0,5.8,67.66666666666666,42.0
