p_change,x_rel,y_rel,vy_oth,v_ego,v_oth,dg_A,G_A_continue,G_A_ease_off,G_A_brake,G_A_brake_hard,dg_B,G_B_continue,G_B_ease_off,G_B_brake,G_B_brake_hard,video,trace,e_t,cp,p,n,ttc_start,ttc_true,distance,dv_kph,lcd
0.07000000000000002,59.88251615242129,3.5012276782583562,0.0021476184997556015,32.626,24.991,20801.05391685213,25414.441240827928,4613.387323975797,20307.599999999995,74945.13525600007,0.0,1242.2255066923385,2256.513568224148,20307.599999999995,74945.13525600007,LC_dv28_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc4p0_TTC07,15.067,CP1,0.0416666666666666,12,7.0,7.0,54.44444444444444,28.0,4.0
1.0,55.27226922296708,3.0683930556318186,-0.7668193544040932,32.477,24.988,174319.5902768604,194627.1902768604,30129.36060105778,20307.599999999995,74886.93317400003,7197.025455930339,9646.545391439508,2449.5199355091677,20307.599999999995,74886.93317400003,LC_dv28_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc4p0_TTC07,15.667,CP3,0.0833333333333333,12,7.0,6.4,49.77777777777778,28.0,4.0
1.0,50.66692166505839,2.596772994860868,-0.7877769149505206,32.626,24.988,211523.3999147507,231830.99991475072,63888.799515064755,20307.599999999995,74945.13525600007,20829.537245365966,23741.860383631465,2912.323138265501,20307.599999999995,74945.13525600007,LC_dv28_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc4p0_TTC07,16.267,CP5,0.25,12,7.0,5.8,45.11111111111111,28.0,4.0
0.07000000000000002,25.255433383843336,3.5004881937029335,0.0006679122694919212,34.566,24.991,6658.95519737179,35694.66918753985,36234.294483611615,29035.713990168057,77988.50065069116,7069.639931262489,28059.86434743827,26843.692598851016,20990.22441617578,77400.46213238989,LC_dv35_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,LC_dv35_Tlc2p0_TTC02,15.033,CP1,0.0,21,2.0,2.0,19.444444444444443,35.0,2.0
1.0,22.359475112104587,3.203773199084826,-0.9825619093822942,34.569,24.976,193408.46913481865,281922.35902339825,254397.97105987172,123574.04258141994,88513.88988857962,177050.2539638522,213403.4503805046,168190.2291684363,36353.19641665238,77484.79096325266,LC_dv35_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,LC_dv35_Tlc2p0_TTC02,15.333,CP2,0.6363636363636364,11,2.0,1.7,16.527777777777775,35.0,2.0
1.0,19.458921645756593,2.7645074397268816,-1.4737666431556264,34.569,24.979,199466.65127839692,292567.34702980303,263017.9736803207,166835.0033324034,93100.6957514061,150348.2776780802,227909.20393576546,189260.9297311442,83062.12957735515,77560.92625768525,LC_dv35_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,LC_dv35_Tlc2p0_TTC02,15.633,CP3,0.8,10,2.0,1.4,13.611111111111107,35.0,2.0
1.0,16.55776721271466,2.2872430849279874,-1.5858822221297988,34.569,24.982,204792.21282832997,303356.92959725024,272421.6772029318,212519.36872334627,98564.71676892028,165388.85933187619,243141.70816007972,211552.2190519898,146708.20204743434,77752.84882820354,LC_dv35_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,LC_dv35_Tlc2p0_TTC02,15.933,CP4,0.8636363636363636,11,2.0,1.1,10.694444444444445,35.0,2.0
1.0,13.651214672248265,1.7978005930005325,-1.6368049298071088,34.569,24.985,192776.81240167987,303590.00791170046,285977.259749758,241517.96312150065,110813.1955100206,173536.05827786424,257985.26274359273,235472.83788407984,193926.97120225412,84449.20446572847,LC_dv35_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,LC_dv35_Tlc2p0_TTC02,16.233,CP5,0.9,10,2.0,0.8,7.777777777777778,35.0,2.0
0.07000000000000002,34.389707068916906,3.498491348293826,0.0007336029168743709,34.419,24.991,19170.193533258516,44615.578621807246,36169.14132363896,25445.38508854873,77355.8822705422,10570.163120918587,29348.964317242535,18778.801196323948,20309.30645491421,77355.8822705422,LC_dv35_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc2p0_TTC03,15.067,CP1,0.0238095238095238,21,3.0,3.0,29.166666666666664,35.0,2.0
1.0,31.48610626101617,3.114781616743095,-1.2901450810544353,34.569,24.977,236977.89854457675,313503.8812844053,252871.59316597512,76525.98273982856,78373.92665880731,147549.72354845298,168340.96995859704,101416.97713052027,20791.246410144046,77412.66066638615,LC_dv35_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv35_Tlc2p0_TTC03,15.367,CP2,0.6363636363636364,11,3.0,2.7,26.25,35.0,2.0
1.0,28.580074052565344,2.6487151885168343,-1.5373712456124868,34.569,24.981,234770.548416618,315785.7366274317,260081.05123195198,90903.3628271908,81015.1882108137,163300.3221973534,184691.0755167851,124648.37096149221,21390.75331943168,77425.94628618823,LC_dv35_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv35_Tlc2p0_TTC03,15.667,CP3,0.3,10,3.0,2.4,23.33333333333333,35.0,2.0
1.0,25.67947143134411,2.173686271471704,-1.593481946922525,34.419,24.983,228612.06383811065,312072.88793825166,260270.4874045954,99186.78741208713,83460.824100141,171317.22827230731,194030.58787316942,139088.02385298794,22713.359600862103,77401.38096876582,LC_dv35_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv35_Tlc2p0_TTC03,15.967,CP4,0.6363636363636364,11,3.0,2.1,20.416666666666664,35.0,2.0
1.0,22.77132235958612,1.686236636955927,-1.615221608314487,34.569,24.986,226541.3293638929,315304.8792226852,270575.15580409113,125601.55306217694,88763.54985879228,178504.459630677,213714.8765898364,167879.3377658452,35210.41695915938,77486.24088900596,LC_dv35_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv35_Tlc2p0_TTC03,16.267,CP5,0.75,10,3.0,1.8,17.5,35.0,2.0
0.07000000000000002,45.23671001301592,3.4981298143869815,0.0007336029168743709,34.569,24.991,26134.698928872764,47065.34735888131,32411.321054361753,20930.648430008543,77396.41051453145,16713.354457605707,24471.428037505513,7758.073579899807,20307.72508230474,77396.41051453145,LC_dv35_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc2p0_TTC04,15.067,CP1,0.0,21,4.0,4.0,38.888888888888886,35.0,2.0
1.0,42.338115593166705,3.12345450097337,-1.2634865168904952,34.569,24.977,272004.3562042163,305730.1553956285,227347.13273016532,33725.799191412174,77397.34296154031,93435.77340411689,113745.69486634928,35108.610711012356,20309.92146223239,77397.34296154031,LC_dv35_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv35_Tlc2p0_TTC04,15.367,CP2,0.2272727272727272,11,4.0,3.7,35.97222222222222,35.0,2.0
1.0,39.436853047986354,2.65865429710776,-1.5352244919241365,34.569,24.98,264686.6335547273,309765.64021393325,237477.86131412018,45079.00665920596,77399.12107193063,109491.9457487358,129804.73923491905,51108.9832374135,20312.79348618325,77399.12107193063,LC_dv35_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv35_Tlc2p0_TTC04,15.667,CP3,0.2,10,4.0,3.4,33.05555555555555,35.0,2.0
1.0,36.53547840316218,2.1803666783523803,-1.596813032019082,34.569,24.983,255745.49306784797,311296.4305810926,243358.06013617074,55550.93751324462,77401.92085844015,122788.88154646088,143106.1576477293,67369.10509056135,20317.276101268424,77401.92085844015,LC_dv35_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv35_Tlc2p0_TTC04,15.967,CP4,0.5454545454545454,11,4.0,3.1,30.13888888888889,35.0,2.0
1.0,33.62817507940254,1.6836920232189283,-1.6459912809444848,34.569,24.986,245065.02422263115,314017.1993289559,250758.60137743416,68952.17510632475,77407.36048037617,138907.17018763584,159344.0093422438,88543.15164785074,20436.839154607966,77407.36048037617,LC_dv35_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv35_Tlc2p0_TTC04,16.267,CP5,0.2,10,4.0,2.8,27.22222222222221,35.0,2.0
0.07000000000000002,54.444442191460084,3.5012282788695543,0.0006588843785552668,34.569,24.991,22791.71485047023,43099.314850470226,26360.756989298618,20307.599999999995,77396.38304400006,10749.356694582832,13884.874797026654,3135.5181024438225,20307.599999999995,77396.38304400006,LC_dv35_Tlc2p0_TTC05_CP1_S5p033_E15p033.mp4,LC_dv35_Tlc2p0_TTC05,15.033,CP1,0.0454545454545454,11,5.0,5.0,48.61111111111111,35.0,2.0
1.0,51.54948339849096,3.203282589580061,-0.9792311453383735,34.569,24.976,268744.7857447701,289052.38649773906,180484.0911479567,20307.60075296898,77396.38304400006,59362.859999473774,68337.47001492656,8974.610015452778,20307.60075296898,77396.38304400006,LC_dv35_Tlc2p0_TTC05_CP2_S5p333_E15p333.mp4,LC_dv35_Tlc2p0_TTC05,15.333,CP2,0.3181818181818182,11,5.0,4.7,45.69444444444444,35.0,2.0
1.0,45.736768662305884,2.278774523886746,-1.5825414901204682,34.569,24.983,277109.2321301307,301099.0724080872,214041.17734545443,23989.840277956508,77396.52406775816,76625.17813887018,96933.51698668957,21847.867568601436,20308.338847819392,77396.52406775816,LC_dv35_Tlc2p0_TTC05_CP4_S5p933_E15p933.mp4,LC_dv35_Tlc2p0_TTC05,15.933,CP4,0.4545454545454545,11,5.0,4.1,39.86111111111111,35.0,2.0
0.07000000000000002,73.25771580685908,3.4965567007368348,0.0007428807708557491,34.569,24.991,20553.84910387867,26802.882252920022,6249.033149041353,20307.599999999995,77396.38304400006,0.0,810.2917485976907,2256.5442539899404,20307.599999999995,77396.38304400006,LC_dv35_Tlc2p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc2p0_TTC07,15.067,CP1,0.0,10,7.0,7.0,68.05555555555554,35.0,2.0
1.0,67.45308484771206,2.647403544486548,-1.534379569159344,34.569,24.98,201970.46663339468,222278.0666333947,57123.52520115346,20307.599999999995,77396.38304400006,8826.236553184168,11344.364763464197,2518.1282102800296,20307.599999999995,77396.38304400006,LC_dv35_Tlc2p0_TTC07_CP3_S5p667_E15p667.mp4,LC_dv35_Tlc2p0_TTC07,15.667,CP3,0.0,10,7.0,6.4,62.22222222222222,35.0,2.0
1.0,61.64532535299729,1.6749110791642785,-1.6421700435243194,34.419,24.986,230037.85237783598,250345.452377836,88760.94144078714,20307.599999999995,77354.99024400006,21284.722247001202,24192.20332568868,2907.4810786874777,20307.599999999995,77354.99024400006,LC_dv35_Tlc2p0_TTC07_CP5_S6p267_E16p267.mp4,LC_dv35_Tlc2p0_TTC07,16.267,CP5,0.0,10,7.0,5.8,56.388888888888886,35.0,2.0
0.07000000000000002,24.6807032586968,3.4989848036470423,0.0007428807708513083,34.569,24.991,5933.02518915146,35276.55459542852,36294.52885694491,29343.52940627706,78056.65826363192,7372.007984423672,28596.416096933943,27495.026062565088,21224.40811251027,77401.78516761138,LC_dv35_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc3p0_TTC02,15.067,CP1,0.0,24,2.0,2.0,19.444444444444443,35.0,3.0
1.0,21.795191437001314,3.241298385595614,-0.8668460332194403,34.569,24.971,180720.76887850807,269578.1714500461,246218.40249781485,126565.91796152345,88857.40257153807,175024.69171157095,215836.81848703034,172012.37526834727,40812.1267754594,77490.2129522866,LC_dv35_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv35_Tlc3p0_TTC02,15.367,CP2,0.7083333333333334,12,2.0,1.7,16.527777777777775,35.0,3.0
1.0,18.8972945495444,2.935265525938149,-0.9954762542117314,34.569,24.985,173817.49573929218,267004.20828280476,245491.79015465593,173816.22074498993,93186.71254351256,152634.07313609793,230208.72184906056,195198.46023709513,99516.74864467164,77574.64871296265,LC_dv35_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv35_Tlc3p0_TTC02,15.667,CP3,0.7083333333333334,12,2.0,1.4,13.611111111111107,35.0,3.0
1.0,16.010771822176142,2.621200232376551,-1.0535104088534275,34.566,24.986,176625.3850689893,273330.1535153011,245421.440582496,204787.893695825,96704.76844631182,168147.7573517317,245938.46722517197,212538.33677968313,154630.61835629327,77790.70987344028,LC_dv35_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv35_Tlc3p0_TTC02,15.967,CP4,0.9166666666666666,12,2.0,1.1,10.694444444444445,35.0,3.0
1.0,13.11879803650794,2.2997667441100256,-1.0643492642165358,34.566,24.987,156663.03316965813,274045.2659557429,254483.44826334622,225712.54589577386,117382.23278608479,162126.27176176256,257766.18509683805,236351.4716313106,200251.30944782338,95639.91333507549,LC_dv35_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv35_Tlc3p0_TTC02,16.267,CP5,0.8333333333333334,12,2.0,0.8,7.777777777777778,35.0,3.0
0.07000000000000002,35.03443588675865,3.5007072280612994,0.0006679122694932547,34.569,24.991,19372.17181531214,44885.390021391664,36409.694356232925,25513.218206079524,77397.24044795905,10598.708332507853,29383.68902404917,18784.980691541317,20309.253241415732,77397.24044795905,LC_dv35_Tlc3p0_TTC03_CP1_S5p033_E15p033.mp4,LC_dv35_Tlc3p0_TTC03,15.033,CP1,0.0,24,3.0,3.0,29.166666666666664,35.0,3.0
1.0,32.15055303613526,3.2992149779387856,-0.6625885410119413,34.569,24.984,240702.2939785637,313498.91946884186,251036.42062936226,72796.62549027815,77521.4338360257,143771.44285886548,164335.82466906463,95827.04676229044,20564.38181019915,77410.34256302941,LC_dv35_Tlc3p0_TTC03_CP2_S5p333_E15p333.mp4,LC_dv35_Tlc3p0_TTC03,15.333,CP2,0.1666666666666666,12,3.0,2.7,26.25,35.0,3.0
1.0,29.259088664830898,3.0017100965223658,-1.0023176108170189,34.569,24.985,233493.80966125464,313480.3762050289,256679.11352338776,84962.12680321047,79986.56654377427,157243.13911947346,178370.90192516515,115801.64017758406,21127.76280569168,77420.8549639759,LC_dv35_Tlc3p0_TTC03_CP3_S5p633_E15p633.mp4,LC_dv35_Tlc3p0_TTC03,15.633,CP3,0.375,12,3.0,2.4,23.33333333333333,35.0,3.0
1.0,26.36707634958238,2.684685228345018,-1.049238829460411,34.569,24.986,231267.37650984724,314629.1556965067,262859.15833635576,99360.4647347254,83361.7791866595,170986.6866186769,193557.04554120792,138288.52219603048,22570.358922531017,77439.53818216297,LC_dv35_Tlc3p0_TTC03_CP4_S5p933_E15p933.mp4,LC_dv35_Tlc3p0_TTC03,15.933,CP4,0.5416666666666666,12,3.0,2.1,20.416666666666664,35.0,3.0
1.0,23.47460071309821,2.3661729354824645,-1.0701667123768808,34.419,24.987,225354.2691596782,311431.09523391654,264174.68138818286,110324.56986826324,86076.82607423833,177555.43357477858,204293.30579672463,155267.35177164047,26737.872221946047,77425.53019879792,LC_dv35_Tlc3p0_TTC03_CP5_S6p233_E16p233.mp4,LC_dv35_Tlc3p0_TTC03,16.233,CP5,0.6666666666666666,12,3.0,1.8,17.5,35.0,3.0
0.07000000000000002,44.09070828413575,3.4980295886748713,0.0007428807708587098,34.569,24.991,25361.327230706585,46763.035906906865,33018.20747147838,21401.70867620028,77396.44054810218,16136.183265184214,24964.37485366013,8828.191588475916,20307.788428482178,77396.44054810218,LC_dv35_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc3p0_TTC04,15.067,CP1,0.0208333333333333,24,4.0,4.0,38.888888888888886,35.0,3.0
1.0,41.19419415131809,3.242241851482871,-0.8668281949294796,34.569,24.984,269114.37419526535,306248.6178042745,230378.0979372705,37134.24360900911,77397.79392071834,98247.95268430017,118558.63294793965,39581.80684685923,20310.68026363949,77397.79392071834,LC_dv35_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv35_Tlc3p0_TTC04,15.367,CP2,0.2083333333333333,12,4.0,3.7,35.97222222222222,35.0,3.0
1.0,38.30229685595282,2.929118734102029,-1.0254288054246428,34.569,24.985,261752.26034838433,310601.8566749587,239953.6310122697,48849.596326574385,77400.004492221,114403.83658355472,134718.0222021055,56942.01474171593,20314.18561855078,77400.004492221,LC_dv35_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv35_Tlc3p0_TTC04,15.667,CP3,0.3333333333333333,12,4.0,3.4,33.05555555555555,35.0,3.0
1.0,35.404774980572,2.622142935666282,-1.036825910151729,34.569,24.986,252485.1969670272,311808.76468554843,245008.94264575018,59323.56771852121,77403.37674240171,127738.87398949105,148058.670985246,73495.56529354,20319.79699575493,77403.37674240171,LC_dv35_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv35_Tlc3p0_TTC04,15.967,CP4,0.3333333333333333,12,4.0,3.1,30.13888888888889,35.0,3.0
1.0,32.50779916241754,2.2946523954462434,-1.0763168876017728,34.569,24.987,241489.80233151233,314330.79109897494,251750.70041199125,72840.98876746261,77489.3834142658,143430.13738626984,163977.28188999795,95275.71641862248,20547.144503728112,77409.88265863253,LC_dv35_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv35_Tlc3p0_TTC04,16.267,CP5,0.4166666666666667,12,4.0,2.8,27.22222222222221,35.0,3.0
0.07000000000000002,53.84071208181821,3.4974973227653057,0.0007336029168743709,34.569,24.991,23326.667458167485,43634.26745816748,27181.298178752233,20307.599999999995,77396.38304400006,11552.928232452408,14894.794608986027,3341.866376533618,20307.599999999995,77396.38304400006,LC_dv35_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc3p0_TTC05,15.067,CP1,0.0416666666666666,12,5.0,5.0,48.61111111111111,35.0,3.0
1.0,48.04829816342075,2.928534718765898,-1.0074546330877259,34.569,24.985,277176.04597683717,297601.4477307706,202801.98280042855,20425.401753933453,77396.38692972754,70746.82535474871,86366.69614529697,15619.870790548264,20307.835930220015,77396.38692972754,LC_dv35_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,LC_dv35_Tlc3p0_TTC05,15.667,CP3,0.2083333333333333,12,5.0,4.4,42.77777777777778,35.0,3.0
1.0,42.25880258668306,2.2940318087926026,-1.0643509492680938,34.569,24.987,271966.88085937453,306434.58187778824,228645.15001602736,34467.70101841373,77397.42324006112,94679.52004782739,114989.57674806722,36102.910859409225,20310.05670023983,77397.42324006112,LC_dv35_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,LC_dv35_Tlc3p0_TTC05,16.267,CP5,0.2916666666666667,12,5.0,3.8,36.94444444444444,35.0,3.0
0.07000000000000002,63.506712010881145,3.497093302588029,0.000749582629725093,34.569,24.991,22384.018295110578,36321.79120645184,13937.77291134126,20307.599999999995,77396.38304400006,2662.8458422319236,5142.630284081767,2479.7844418498435,20307.599999999995,77396.38304400006,LC_dv35_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc3p0_TTC06,15.067,CP1,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0,3.0
1.0,60.61619639324476,3.237130645429253,-0.8868379156738468,34.569,24.984,238514.34840375674,258821.94840375675,102280.45827030926,20307.599999999995,77396.38304400006,25806.572401200494,29036.65266455274,3230.080263352247,20307.599999999995,77396.38304400006,LC_dv35_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,LC_dv35_Tlc3p0_TTC06,15.367,CP2,0.0,12,6.0,5.7,55.41666666666666,35.0,3.0
1.0,54.831778328361175,2.619030612547863,-1.050168964402036,34.569,24.986,260167.90404458807,280475.5040445881,156757.856686146,20307.599999999995,77396.38304400006,47185.288728222855,52841.007532259435,5655.718804036578,20307.599999999995,77396.38304400006,LC_dv35_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,LC_dv35_Tlc3p0_TTC06,15.967,CP4,0.0833333333333333,12,6.0,5.1,49.58333333333333,35.0,3.0
0.07000000000000002,24.620702238296985,3.4990383383320585,0.0007502966228726612,34.569,24.991,5851.120559582363,35197.72849120404,36280.31003008921,29346.60793162168,78063.12667277179,7380.042889394885,28604.752950978218,27524.85178158152,21224.710061583333,77401.82806307024,LC_dv35_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc4p0_TTC02,15.067,CP1,0.02,25,2.0,2.0,19.444444444444443,35.0,4.0
1.0,21.73223063854982,3.301349341235686,-0.6668430857972587,34.569,24.987,171785.26984979628,260373.57066043117,239070.6880731799,125055.79652440577,88588.30081063489,174623.67277301592,215595.97881732782,172049.04410277837,40972.306044311896,77488.086491617,LC_dv35_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv35_Tlc4p0_TTC02,15.367,CP2,0.4615384615384615,13,2.0,1.7,16.527777777777775,35.0,4.0
1.0,18.844399518208554,3.0682991702473563,-0.7679531971526237,34.569,24.988,160431.8566477368,252274.3271463645,230219.64726500734,167455.88238934698,91842.4704986277,152130.7913584627,229696.68457364768,194864.11908875674,99561.01080195744,77565.89321518496,LC_dv35_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv35_Tlc4p0_TTC02,15.667,CP3,0.8333333333333334,12,2.0,1.4,13.611111111111107,35.0,4.0
1.0,15.95091416826369,2.835252051702499,-0.7835016190590708,34.569,24.988,163430.07063996323,256592.26605205663,227209.01630008197,189970.63370791764,93162.1954120934,167811.92582778394,245579.05816808826,212165.3553696444,155184.95307722845,77767.13234030432,LC_dv35_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv35_Tlc4p0_TTC02,15.967,CP4,0.8076923076923077,13,2.0,1.1,10.694444444444445,35.0,4.0
1.0,13.057026527802305,2.59381943324262,-0.7978831969304817,34.569,24.988,150463.3489714621,260929.53860817282,240476.08798372705,209920.90342096778,110466.18963671073,159984.98468123883,256940.77872254315,235718.24096570667,201118.95817006516,96955.79404130433,LC_dv35_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv35_Tlc4p0_TTC02,16.267,CP5,0.9583333333333334,12,2.0,0.8,7.777777777777778,35.0,4.0
0.07000000000000002,34.364707076344764,3.4985106198240414,0.0007310333795122267,34.569,24.991,18447.92229178893,44323.37941963729,37030.881357621976,25875.45712784836,77397.37905613333,9577.922902549297,29534.078472993846,19956.15557044455,20309.522735666516,77397.37905613333,LC_dv35_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc4p0_TTC03,15.067,CP1,0.0,25,3.0,3.0,29.166666666666664,35.0,4.0
1.0,31.47723335757527,3.3017774232604107,-0.6668447081176672,34.569,24.987,237483.78713800694,313046.7131490708,252148.7963527692,75562.92601106384,78165.8825777158,146737.0444888849,167428.98457168537,100335.07771226233,20691.940082800487,77412.30387121007,LC_dv35_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv35_Tlc4p0_TTC03,15.367,CP2,0.3846153846153846,13,3.0,2.7,26.25,35.0,4.0
1.0,28.58940201367907,3.067696448516775,-0.7679531971526237,34.569,24.988,234049.68662651253,314813.5657607871,258761.5920908902,89557.1754423914,80763.87913427458,162118.88781621482,183424.44596737472,122817.51016653657,21305.558151159898,77425.21714074112,LC_dv35_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv35_Tlc4p0_TTC03,15.667,CP3,0.5,12,3.0,2.4,23.33333333333333,35.0,4.0
1.0,25.69992231125824,2.8426743034143973,-0.7601741506571591,34.419,24.988,227919.5258297632,311157.6200412479,259352.41018440344,97823.89421909039,83238.09421148473,170246.47300707057,192823.98974663275,137638.89548852842,22577.516739562194,77400.26422950829,LC_dv35_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv35_Tlc4p0_TTC03,15.967,CP4,0.6538461538461539,13,3.0,2.1,20.416666666666664,35.0,4.0
1.0,22.80603535933838,2.6002098354952485,-0.7978916219259614,34.569,24.988,224855.61844965184,313268.4917328213,269090.66433520976,123378.19021470952,88412.87328316944,178200.26834258516,212276.11306024954,165876.27599160126,34075.84471766438,77483.88100159196,LC_dv35_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv35_Tlc4p0_TTC03,16.267,CP5,0.7916666666666666,12,3.0,1.8,17.5,35.0,4.0
0.07000000000000002,45.23570871475829,3.4981473773329648,0.0007428807708587098,34.569,24.991,26133.916313845904,47065.03536984403,32411.021842663766,20931.119055998126,77396.41053477979,16713.55284792403,24471.747596423444,7758.194748499413,20307.72512641028,77396.41053477979,LC_dv35_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc4p0_TTC04,15.067,CP1,0.0,25,4.0,4.0,38.888888888888886,35.0,4.0
1.0,42.3422349957884,3.3024682529034157,-0.6668349788803906,34.569,24.987,271796.1252645247,304909.48640942253,226075.069155212,33113.36114489785,77397.27798908921,92261.73857601036,112571.55269373236,34049.489990976566,20309.814117721995,77397.27798908921,LC_dv35_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv35_Tlc4p0_TTC04,15.367,CP2,0.1538461538461538,13,4.0,3.7,35.97222222222222,35.0,4.0
1.0,39.44913799657463,3.0706553579346045,-0.765784596861628,34.569,24.988,264688.28945104446,308899.0080073184,236848.20960203052,44210.718556273954,77398.98639469518,108375.22184390717,128687.80603035615,49937.309425448664,20312.584186448985,77398.98639469518,LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv35_Tlc4p0_TTC04,15.667,CP3,0.0833333333333333,12,4.0,3.4,33.05555555555555,35.0,4.0
1.0,36.55992051740916,2.836352721493617,-0.7835074786877924,34.569,24.988,256103.0248421224,310498.89639191923,242520.26941798598,54395.87154979684,77401.67097121484,121480.01506977901,141796.86083366792,65663.06418526176,20316.845763888916,77401.67097121484,LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv35_Tlc4p0_TTC04,15.967,CP4,0.4230769230769231,13,4.0,3.1,30.13888888888889,35.0,4.0
1.0,33.66580927587281,2.598666157965937,-0.7867391031848059,34.569,24.988,245885.92624382832,313475.264172599,249320.62358525387,67589.33792877069,77406.9441886781,137644.77895185188,158078.80572135386,86714.8273786146,20434.026769501976,77406.9441886781,LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv35_Tlc4p0_TTC04,16.267,CP5,0.5,12,4.0,2.8,27.22222222222221,35.0,4.0
0.07000000000000002,63.51271226838485,3.4970839728772556,0.0007477293119369677,34.569,24.991,22385.592118580047,36316.80844154111,13931.216322961058,20307.599999999995,77396.38304400006,2661.839761889112,5141.622846096683,2479.783084207571,20307.599999999995,77396.38304400006,LC_dv35_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv35_Tlc4p0_TTC06,15.067,CP1,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0,4.0
1.0,57.72943167837867,3.0959858028437837,-0.7619550641405468,34.569,24.987,250754.10886161154,271061.70886161155,133724.44062521897,20307.599999999995,77396.38304400006,36847.81286429204,40975.31098631983,4127.49812202779,20307.599999999995,77396.38304400006,LC_dv35_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,LC_dv35_Tlc4p0_TTC06,15.667,CP3,0.0416666666666666,12,6.0,5.4,52.5,35.0,4.0
1.0,51.947059151078584,2.6204945247691454,-0.8068652301279651,34.569,24.988,268304.4807992542,288612.0812146407,179299.04132150806,20307.600415386474,77396.38304400006,58451.920338535485,67125.80022021686,8673.87988168137,20307.600415386474,77396.38304400006,LC_dv35_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,LC_dv35_Tlc4p0_TTC06,16.267,CP5,0.2083333333333333,12,6.0,4.8,46.66666666666666,35.0,4.0
